"","homeCode","awayCode","homeTeam","awayTeam","homeScore","awayScore","date","gameID","winner","loser","type","previousHomeElo","previousAwayElo","newHomeElo","newAwayElo"
"1144","SD","LA","Growlers","Aviators",23,25,2015-04-18,"2015-04-18-LA-SD","Aviators","Growlers","playoff",1357.41159351976,1334.74073173694,1329.54252629629,1362.60979896041
"1145","CAR","TB","Flyers","Cannons",33,26,2015-04-18,"2015-04-18-JAX-RAL","Flyers","Cannons","playoff",1428.63687550907,1400,1454.01097499622,1374.62590051285
"1146","NSH","ATL","Nightwatch","Hustle",17,23,2015-04-18,"2015-04-18-ATL-NSH","Hustle","Nightwatch","playoff",1400,1399.47440079947,1352.30476853581,1447.16963226366
"1137","PHI","OTT","Phoenix","Outlaws",15,18,2015-04-19,"2015-04-19-OTT-PHI","Outlaws","Phoenix","playoff",1195.67573663322,1379.58362776128,1173.67968361683,1401.57968077767
"1138","CIN","MAD","Revolution","Radicals",9,23,2015-04-19,"2015-04-19-MAD-CIN","Radicals","Revolution","playoff",1286.58106888625,1653.721890823,1264.77576064678,1675.52719906248
"1139","CHA","TB","Express","Cannons",19,21,2015-04-19,"2015-04-19-JAX-CHA","Cannons","Express","playoff",1371.88872369145,1374.62590051285,1345.10536315464,1401.40926104966
"1136","IND","CIN","AlleyCats","Revolution",25,9,2015-04-24,"2015-04-24-CIN-IND","AlleyCats","Revolution","playoff",1336.22471134375,1264.77576064678,1364.77070798242,1236.22976400811
"1128","OTT","TOR","Outlaws","Rush",19,23,2015-04-25,"2015-04-25-TOR-OTT","Rush","Outlaws","playoff",1401.57968077767,1676.16386246111,1382.84199791315,1694.90154532563
"1129","VAN","SEA","Riptide","Cascades",22,26,2015-04-25,"2015-04-25-SEA-VAN","Cascades","Riptide","playoff",1430.57137536314,1372.70029910533,1387.75851791755,1415.51315655091
"1130","SF","SD","FlameThrowers","Growlers",27,22,2015-04-25,"2015-04-25-SD-SF","FlameThrowers","Growlers","playoff",1508.58354337112,1329.54252629629,1519.21191349168,1318.91415617573
"1131","NY","PHI","Empire","Phoenix",27,17,2015-04-25,"2015-04-25-PHI-NY","Empire","Phoenix","playoff",1560.58009353479,1173.67968361683,1565.07005766792,1169.1897194837
"1132","CHI","MIN","Union","Wind Chill",20,14,2015-04-25,"2015-04-25-MIN-CHI","Union","Wind Chill","playoff",1465.46551782017,1466.05950369026,1492.32908990497,1439.19593160546
"1133","NSH","TB","Nightwatch","Cannons",20,18,2015-04-25,"2015-04-25-JAX-NSH","Nightwatch","Cannons","playoff",1352.30476853581,1401.40926104966,1370.65659144836,1383.05743813711
"1134","MAD","DET","Radicals","Mechanix",35,12,2015-04-25,"2015-04-25-DET-MAD","Radicals","Mechanix","playoff",1675.52719906248,1102.38973583263,1677.50654479427,1100.41039010085
"1135","PIT","CIN","Thunderbirds","Revolution",30,16,2015-04-25,"2015-04-25-CIN-PIT","Thunderbirds","Revolution","playoff",1455.36464444522,1236.22976400811,1468.36221561185,1223.23219284148
"1125","MTL","TOR","Royal","Rush",27,26,2015-04-26,"2015-04-26-TOR-MTL","Royal","Rush","playoff",1354.76458665839,1694.90154532563,1379.6433239537,1670.02280803031
"1126","OAK","SD","Spiders","Growlers",31,18,2015-04-26,"2015-04-26-SD-SJ","Spiders","Growlers","playoff",1753.68642252525,1318.91415617573,1757.42351871004,1315.17705999094
"1127","ATL","TB","Hustle","Cannons",23,20,2015-04-26,"2015-04-26-JAX-ATL","Hustle","Cannons","playoff",1447.16963226366,1383.05743813711,1461.61576962147,1368.6113007793
"1124","IND","CHI","AlleyCats","Union",23,22,2015-05-01,"2015-05-01-CHI-IND","AlleyCats","Union","playoff",1364.77070798242,1492.32908990497,1379.92072897379,1477.1790689136
"1116","SD","OAK","Growlers","Spiders",21,23,2015-05-02,"2015-05-02-SJ-SD","Spiders","Growlers","playoff",1315.17705999094,1757.42351871004,1308.80863776064,1763.79194094034
"1117","MAD","PIT","Radicals","Thunderbirds",24,18,2015-05-02,"2015-05-02-PIT-MAD","Radicals","Thunderbirds","playoff",1677.50654479427,1468.36221561185,1687.35827402617,1458.51048637994
"1118","ROC","OTT","Dragons","Outlaws",18,24,2015-05-02,"2015-05-02-OTT-ROC","Outlaws","Dragons","playoff",1153.06067412882,1382.84199791315,1126.47100582942,1409.43166621255
"1119","TB","NSH","Cannons","Nightwatch",23,18,2015-05-02,"2015-05-02-NSH-JAX","Cannons","Nightwatch","playoff",1368.6113007793,1370.65659144836,1393.49476549928,1345.77312672838
"1120","PHI","MTL","Phoenix","Royal",18,23,2015-05-02,"2015-05-02-MTL-PHI","Royal","Phoenix","playoff",1169.1897194837,1379.6433239537,1143.06649027175,1405.76655316565
"1121","DET","IND","Mechanix","AlleyCats",16,30,2015-05-02,"2015-05-02-IND-DET","AlleyCats","Mechanix","playoff",1100.41039010085,1379.92072897379,1069.45712301067,1410.87399606397
"1122","CIN","CHI","Revolution","Union",18,27,2015-05-02,"2015-05-02-CHI-CIN","Union","Revolution","playoff",1223.23219284148,1477.1790689136,1194.32467432515,1506.08658742993
"1123","CAR","CHA","Flyers","Express",34,22,2015-05-02,"2015-05-02-CHA-RAL","Flyers","Express","playoff",1454.01097499622,1345.10536315464,1475.65770832249,1323.45862982838
"1111","LA","OAK","Aviators","Spiders",19,20,2015-05-03,"2015-05-03-SJ-LA","Spiders","Aviators","playoff",1362.60979896041,1763.79194094034,1357.78773985523,1768.61400004552
"1112","MIN","PIT","Wind Chill","Thunderbirds",17,30,2015-05-03,"2015-05-03-PIT-MIN","Thunderbirds","Wind Chill","playoff",1439.19593160546,1458.51048637994,1376.66633381118,1521.04008417422
"1113","NY","OTT","Empire","Outlaws",24,17,2015-05-03,"2015-05-03-OTT-NY","Empire","Outlaws","playoff",1565.07005766792,1409.43166621255,1578.98296239646,1395.51876148401
"1114","ATL","NSH","Hustle","Nightwatch",30,20,2015-05-03,"2015-05-03-NSH-ATL","Hustle","Nightwatch","playoff",1461.61576962147,1345.77312672838,1481.18157662617,1326.20731972368
"1115","DC","MTL","Breeze","Royal",20,21,2015-05-03,"2015-05-03-MTL-DC","Royal","Breeze","playoff",1440.01434398858,1405.76655316565,1422.1372712355,1423.64362591874
"1110","CIN","IND","Revolution","AlleyCats",23,27,2015-05-08,"2015-05-08-IND-CIN","AlleyCats","Revolution","playoff",1194.32467432515,1410.87399606397,1171.32793306499,1433.87073732413
"1102","SF","OAK","FlameThrowers","Spiders",18,20,2015-05-09,"2015-05-09-SJ-SF","Spiders","FlameThrowers","playoff",1519.21191349168,1768.61400004552,1505.19376714172,1782.63214639548
"1103","SEA","SD","Cascades","Growlers",19,21,2015-05-09,"2015-05-09-SD-SEA","Growlers","Cascades","playoff",1415.51315655091,1308.80863776064,1384.71380218765,1339.6079921239
"1104","ATL","CAR","Hustle","Flyers",29,28,2015-05-09,"2015-05-09-RAL-ATL","Hustle","Flyers","playoff",1481.18157662617,1475.65770832249,1490.51139249144,1466.32789245722
"1105","TOR","NY","Rush","Empire",28,25,2015-05-09,"2015-05-09-NY-TOR","Rush","Empire","playoff",1670.02280803031,1578.98296239646,1682.76759278507,1566.2381776417
"1106","PIT","MIN","Thunderbirds","Wind Chill",28,22,2015-05-09,"2015-05-09-MIN-PIT","Thunderbirds","Wind Chill","playoff",1521.04008417422,1376.66633381118,1534.82340560596,1362.88301237943
"1107","CHI","IND","Union","AlleyCats",24,22,2015-05-09,"2015-05-09-IND-CHI","Union","AlleyCats","playoff",1506.08658742993,1433.87073732413,1517.11650944085,1422.84081531321
"1108","PHI","DC","Phoenix","Breeze",29,30,2015-05-09,"2015-05-09-DC-PHI","Breeze","Phoenix","playoff",1143.06649027175,1422.1372712355,1135.13068485509,1430.07307665216
"1109","TB","CHA","Cannons","Express",26,17,2015-05-09,"2015-05-09-CHA-JAX","Cannons","Express","playoff",1393.49476549928,1323.45862982838,1416.84604154234,1300.10735378532
"1098","LA","SEA","Aviators","Cascades",20,17,2015-05-10,"2015-05-10-SEA-LA","Aviators","Cascades","playoff",1357.78773985523,1384.71380218765,1379.06013571276,1363.44140633012
"1099","VAN","SD","Riptide","Growlers",27,29,2015-05-10,"2015-05-10-SD-VAN","Growlers","Riptide","playoff",1387.75851791755,1339.6079921239,1358.8904512895,1368.47605875195
"1100","NSH","CAR","Nightwatch","Flyers",21,22,2015-05-10,"2015-05-10-RAL-NSH","Flyers","Nightwatch","playoff",1326.20731972368,1466.32789245722,1313.71023491637,1478.82497726454
"1101","DET","MIN","Mechanix","Wind Chill",20,27,2015-05-10,"2015-05-10-MIN-DET","Wind Chill","Mechanix","playoff",1069.45712301067,1362.88301237943,1046.91095960666,1385.42917578344
"1095","OAK","SF","Spiders","FlameThrowers",20,15,2015-05-15,"2015-05-15-SF-SJ","Spiders","FlameThrowers","playoff",1782.63214639548,1505.19376714172,1788.88594905305,1498.93996448415
"1096","DET","IND","Mechanix","AlleyCats",18,28,2015-05-15,"2015-05-15-IND-DET","AlleyCats","Mechanix","playoff",1046.91095960666,1422.84081531321,1028.30943960019,1441.44233531967
"1097","MAD","CHI","Radicals","Union",16,13,2015-05-15,"2015-05-15-CHI-MAD","Radicals","Union","playoff",1687.35827402617,1517.11650944085,1695.96484986782,1508.5099335992
"1086","ROC","TOR","Dragons","Rush",21,37,2015-05-16,"2015-05-16-TOR-ROC","Rush","Dragons","playoff",1126.47100582942,1682.76759278507,1116.82775525465,1692.41084335985
"1087","SF","SD","FlameThrowers","Growlers",18,21,2015-05-16,"2015-05-16-SD-SF","Growlers","FlameThrowers","playoff",1498.93996448415,1368.47605875195,1459.27255407215,1408.14346916396
"1088","DC","NY","Breeze","Empire",18,22,2015-05-16,"2015-05-16-NY-DC","Empire","Breeze","playoff",1430.07307665216,1566.2381776417,1400.74066015905,1595.57059413481
"1089","CHA","NSH","Express","Nightwatch",29,26,2015-05-16,"2015-05-16-NSH-CHA","Express","Nightwatch","playoff",1300.10735378532,1313.71023491637,1320.28490410926,1293.53268459243
"1090","OTT","MTL","Outlaws","Royal",25,24,2015-05-16,"2015-05-16-MTL-OTT","Outlaws","Royal","playoff",1395.51876148401,1423.64362591874,1406.20493313556,1412.95745426719
"1091","VAN","LA","Riptide","Aviators",27,24,2015-05-16,"2015-05-16-LA-VAN","Riptide","Aviators","playoff",1358.8904512895,1379.06013571276,1379.6039304644,1358.34665653787
"1092","IND","CIN","AlleyCats","Revolution",27,18,2015-05-16,"2015-05-16-CIN-IND","AlleyCats","Revolution","playoff",1441.44233531967,1171.32793306499,1449.81219774022,1162.95807064445
"1093","MIN","CHI","Wind Chill","Union",12,12,2015-05-16,"2015-05-16-CHI-MIN","DRAW","DRAW","playoff",1385.42917578344,1508.5099335992,1385.42917578344,1508.5099335992
"1094","TB","ATL","Cannons","Hustle",26,22,2015-05-16,"2015-05-16-ATL-JAX","Cannons","Hustle","playoff",1416.84604154234,1490.51139249144,1446.24769685615,1461.10973717763
"1084","CAR","NSH","Flyers","Nightwatch",33,22,2015-05-17,"2015-05-17-NSH-RAL","Flyers","Nightwatch","playoff",1478.82497726454,1293.53268459243,1493.09247477492,1279.26518708204
"1085","SEA","LA","Cascades","Aviators",29,19,2015-05-17,"2015-05-17-LA-SEA","Cascades","Aviators","playoff",1363.44140633012,1358.34665653787,1395.77491572574,1326.01314714225
"1083","MAD","MIN","Radicals","Wind Chill",27,10,2015-05-22,"2015-05-22-MIN-MAD","Radicals","Wind Chill","playoff",1695.96484986782,1385.42917578344,1704.34601539762,1377.04801025364
"1076","SEA","VAN","Cascades","Riptide",34,27,2015-05-23,"2015-05-23-VAN-SEA","Cascades","Riptide","playoff",1395.77491572574,1379.6039304644,1422.54051881997,1352.83832737016
"1077","SD","SF","Growlers","FlameThrowers",25,27,2015-05-23,"2015-05-23-SF-SD","FlameThrowers","Growlers","playoff",1408.14346916396,1459.27255407215,1383.64500157323,1483.77102166287
"1078","CHA","CAR","Express","Flyers",18,27,2015-05-23,"2015-05-23-RAL-CHA","Flyers","Express","playoff",1320.28490410926,1493.09247477492,1282.49417481973,1530.88320406445
"1079","MTL","NY","Royal","Empire",20,17,2015-05-23,"2015-05-23-NY-MTL","Royal","Empire","playoff",1412.95745426719,1595.57059413481,1448.48874546306,1560.03930293895
"1080","CHI","MIN","Union","Wind Chill",25,15,2015-05-23,"2015-05-23-MIN-CHI","Union","Wind Chill","playoff",1508.5099335992,1377.04801025364,1526.62740378671,1358.93054006613
"1081","TOR","DC","Rush","Breeze",33,21,2015-05-23,"2015-05-23-DC-TOR","Rush","Breeze","playoff",1692.41084335985,1400.74066015905,1700.6803318234,1392.4711716955
"1082","DET","CIN","Mechanix","Revolution",25,29,2015-05-23,"2015-05-23-CIN-DET","Revolution","Mechanix","playoff",1028.30943960019,1162.95807064445,998.856294027686,1192.41121621695
"1072","VAN","OAK","Riptide","Spiders",31,24,2015-05-24,"2015-05-24-SJ-VAN","Riptide","Spiders","playoff",1352.83832737016,1788.88594905305,1438.61656608467,1703.10771033854
"1073","LA","SF","Aviators","FlameThrowers",23,22,2015-05-24,"2015-05-24-SF-LA","Aviators","FlameThrowers","playoff",1326.01314714225,1483.77102166287,1342.59500936134,1467.18915944378
"1074","OTT","NY","Outlaws","Empire",17,22,2015-05-24,"2015-05-24-NY-OTT","Empire","Outlaws","playoff",1406.20493313556,1560.03930293895,1375.11759989925,1591.12663617525
"1075","ROC","DC","Dragons","Breeze",25,26,2015-05-24,"2015-05-24-DC-ROC","Breeze","Dragons","playoff",1116.82775525465,1392.4711716955,1108.78964019667,1400.50928675347
"1071","ATL","CHA","Hustle","Express",26,18,2015-05-29,"2015-05-29-CHA-ATL","Hustle","Express","playoff",1461.10973717763,1282.49417481973,1474.17209772477,1269.43181427258
"1065","NY","ROC","Empire","Dragons",27,16,2015-05-30,"2015-05-30-ROC-NY","Empire","Dragons","playoff",1591.12663617525,1108.78964019667,1593.78489432793,1106.131382044
"1066","TB","CAR","Cannons","Flyers",27,29,2015-05-30,"2015-05-30-RAL-JAX","Flyers","Cannons","playoff",1446.24769685615,1530.88320406445,1423.4635363247,1553.6673645959
"1067","OTT","PHI","Outlaws","Phoenix",28,18,2015-05-30,"2015-05-30-PHI-OTT","Outlaws","Phoenix","playoff",1375.11759989925,1135.13068485509,1385.40078962147,1124.84749513287
"1068","MIN","MAD","Wind Chill","Radicals",18,23,2015-05-30,"2015-05-30-MAD-MIN","Radicals","Wind Chill","playoff",1358.93054006613,1704.34601539762,1343.13513310869,1720.14142235507
"1069","OAK","LA","Spiders","Aviators",27,19,2015-05-30,"2015-05-30-LA-SJ","Spiders","Aviators","playoff",1703.10771033854,1342.59500936134,1707.8993979055,1337.80332179438
"1070","PIT","DET","Thunderbirds","Mechanix",44,20,2015-05-30,"2015-05-30-DET-PIT","Thunderbirds","Mechanix","playoff",1534.82340560596,998.856294027686,1537.32688392344,996.352815710204
"1063","MTL","PHI","Royal","Phoenix",25,16,2015-05-31,"2015-05-31-PHI-MTL","Royal","Phoenix","playoff",1448.48874546306,1124.84749513287,1454.68816202207,1118.64807857385
"1064","SF","LA","FlameThrowers","Aviators",24,17,2015-05-31,"2015-05-31-LA-SF","FlameThrowers","Aviators","playoff",1467.18915944378,1337.80332179438,1483.0631674617,1321.92931377647
"1061","ATL","CAR","Hustle","Flyers",24,20,2015-06-05,"2015-06-05-RAL-ATL","Hustle","Flyers","playoff",1474.17209772477,1553.6673645959,1504.18364513192,1523.65581718875
"1062","CHI","CIN","Union","Revolution",28,10,2015-06-05,"2015-06-05-CIN-CHI","Union","Revolution","playoff",1526.62740378671,1192.41121621695,1534.09218562622,1184.94643437744
"1051","NY","TOR","Empire","Rush",16,18,2015-06-06,"2015-06-06-TOR-NY","Rush","Empire","playoff",1593.78489432793,1700.6803318234,1572.18095408919,1722.28427206214
"1052","OAK","SF","Spiders","FlameThrowers",17,18,2015-06-06,"2015-06-06-SF-SJ","FlameThrowers","Spiders","playoff",1707.8993979055,1483.0631674617,1686.96708497142,1503.99548039577
"1053","LA","SD","Aviators","Growlers",19,20,2015-06-06,"2015-06-06-SD-LA","Growlers","Aviators","playoff",1321.92931377647,1383.64500157323,1306.80808875724,1398.76622659246
"1054","MTL","ROC","Royal","Dragons",21,19,2015-06-06,"2015-06-06-ROC-MTL","Royal","Dragons","playoff",1454.68816202207,1106.131382044,1457.25423515944,1103.56530890663
"1055","NSH","CAR","Nightwatch","Flyers",21,27,2015-06-06,"2015-06-06-RAL-NSH","Flyers","Nightwatch","playoff",1279.26518708204,1523.65581718875,1253.99116296698,1548.92984130381
"1056","PIT","MAD","Thunderbirds","Radicals",26,22,2015-06-06,"2015-06-06-MAD-PIT","Thunderbirds","Radicals","playoff",1537.32688392344,1720.14142235507,1578.59968963357,1678.86861664494
"1057","IND","DET","AlleyCats","Mechanix",29,21,2015-06-06,"2015-06-06-DET-IND","AlleyCats","Mechanix","playoff",1449.81219774022,996.352815710204,1452.59984739348,993.565166056936
"1058","PHI","DC","Phoenix","Breeze",20,26,2015-06-06,"2015-06-06-DC-PHI","Breeze","Phoenix","playoff",1118.64807857385,1400.50928675347,1096.60177930577,1422.55558602155
"1059","MIN","CIN","Wind Chill","Revolution",25,17,2015-06-06,"2015-06-06-CIN-MIN","Wind Chill","Revolution","playoff",1343.13513310869,1184.94643437744,1357.64629766112,1170.43526982501
"1060","TB","CHA","Cannons","Express",26,12,2015-06-06,"2015-06-06-CHA-JAX","Cannons","Express","playoff",1423.4635363247,1269.43181427258,1441.73090393286,1251.16444666443
"1049","OTT","ROC","Outlaws","Dragons",27,18,2015-06-07,"2015-06-07-ROC-OTT","Outlaws","Dragons","playoff",1385.40078962147,1103.56530890663,1393.24335613268,1095.72274239542
"1050","DET","MAD","Mechanix","Radicals",13,27,2015-06-07,"2015-06-07-MAD-DET","Radicals","Mechanix","playoff",993.565166056936,1678.86861664494,988.655010594164,1683.77877210771
"1047","CHI","PIT","Union","Thunderbirds",19,16,2015-06-12,"2015-06-12-PIT-CHI","Union","Thunderbirds","playoff",1534.09218562622,1578.59968963357,1556.85285203816,1555.83902322163
"1048","MIN","MAD","Wind Chill","Radicals",19,31,2015-06-12,"2015-06-12-MAD-MIN","Radicals","Wind Chill","playoff",1357.64629766112,1683.77877210771,1333.18926287839,1708.23580689044
"1042","VAN","OAK","Riptide","Spiders",23,26,2015-06-13,"2015-06-13-SJ-VAN","Spiders","Riptide","playoff",1438.61656608467,1686.96708497142,1420.86140856083,1704.72224249526
"1043","DET","PIT","Mechanix","Thunderbirds",21,34,2015-06-13,"2015-06-13-PIT-DET","Thunderbirds","Mechanix","playoff",988.655010594164,1555.83902322163,980.130339941332,1564.36369387446
"1044","TOR","PHI","Rush","Phoenix",37,17,2015-06-13,"2015-06-13-PHI-TOR","Rush","Phoenix","playoff",1722.28427206214,1096.60177930577,1723.66770275868,1095.21834860923
"1045","MTL","OTT","Royal","Outlaws",22,33,2015-06-13,"2015-06-13-OTT-MTL","Outlaws","Royal","playoff",1457.25423515944,1393.24335613268,1390.66032189729,1459.83726939483
"1046","CHA","TB","Express","Cannons",17,18,2015-06-13,"2015-06-13-JAX-CHA","Cannons","Express","playoff",1251.16444666443,1441.73090393286,1240.39202590153,1452.50332469576
"1038","SEA","OAK","Cascades","Spiders",25,23,2015-06-14,"2015-06-14-SJ-SEA","Cascades","Spiders","playoff",1422.54051881997,1704.72224249526,1458.020830002,1669.24193131324
"1039","ROC","PHI","Dragons","Phoenix",19,18,2015-06-14,"2015-06-14-PHI-ROC","Dragons","Phoenix","playoff",1095.72274239542,1095.21834860923,1105.24854575395,1085.6925452507
"1040","CAR","TB","Flyers","Cannons",26,28,2015-06-14,"2015-06-14-JAX-RAL","Cannons","Flyers","playoff",1548.92984130381,1452.50332469576,1518.43202266209,1483.00114333748
"1041","NSH","ATL","Nightwatch","Hustle",21,25,2015-06-14,"2015-06-14-ATL-NSH","Hustle","Nightwatch","playoff",1253.99116296698,1504.18364513192,1233.51265108485,1524.66215701405
"1037","CHI","MAD","Union","Radicals",22,23,2015-06-19,"2015-06-19-MAD-CHI","Radicals","Union","playoff",1556.85285203816,1708.23580689044,1544.74246050313,1720.34619842547
"1029","SD","VAN","Growlers","Riptide",32,28,2015-06-20,"2015-06-20-VAN-SD","Growlers","Riptide","playoff",1398.76622659246,1420.86140856083,1422.99786654953,1396.62976860376
"1030","OAK","SEA","Spiders","Cascades",35,28,2015-06-20,"2015-06-20-SEA-SJ","Spiders","Cascades","playoff",1669.24193131324,1458.020830002,1679.65385126708,1447.60891004815
"1031","CHA","CAR","Express","Flyers",21,24,2015-06-20,"2015-06-20-RAL-CHA","Flyers","Express","playoff",1240.39202590153,1518.43202266209,1224.45902885555,1534.36501970807
"1032","CIN","PIT","Revolution","Thunderbirds",19,25,2015-06-20,"2015-06-20-PIT-CIN","Thunderbirds","Revolution","playoff",1170.43526982501,1564.36369387446,1156.463952763,1578.33501093647
"1033","DC","NY","Breeze","Empire",7,8,2015-06-20,"2015-06-20-NY-DC","Empire","Breeze","playoff",1422.55558602155,1572.18095408919,1410.38484042089,1584.35169968985
"1034","TOR","MTL","Rush","Royal",24,18,2015-06-20,"2015-06-20-MTL-TOR","Rush","Royal","playoff",1723.66770275868,1390.66032189729,1728.63509689235,1385.69292776363
"1035","MAD","CHI","Radicals","Union",24,16,2015-06-20,"2015-06-20-CHI-MAD","Radicals","Union","playoff",1720.34619842547,1544.74246050313,1733.61431700594,1531.47434192266
"1036","TB","ATL","Cannons","Hustle",29,27,2015-06-20,"2015-06-20-ATL-JAX","Cannons","Hustle","playoff",1483.00114333748,1524.66215701405,1500.84506856809,1506.81823178344
"1025","LA","VAN","Aviators","Riptide",27,20,2015-06-21,"2015-06-21-VAN-LA","Aviators","Riptide","playoff",1306.80808875724,1396.62976860376,1346.99298412891,1356.44487323209
"1026","SF","SEA","FlameThrowers","Cascades",25,21,2015-06-21,"2015-06-21-SEA-SF","FlameThrowers","Cascades","playoff",1503.99548039577,1447.60891004815,1521.36596739891,1430.23842304502
"1027","ROC","MTL","Dragons","Royal",21,24,2015-06-21,"2015-06-21-MTL-ROC","Royal","Dragons","playoff",1105.24854575395,1385.69292776363,1089.45853047169,1401.48294304589
