"","homeCode","awayCode","homeTeam","awayTeam","homeScore","awayScore","date","gameID","winner","loser","type"
"162","NY","SD","Empire","Growlers",22,18,2021-09-10,"2021-09-10-SD-NY","Empire","Growlers","semi"
"163","CHI","CAR","Union","Flyers",20,21,2021-09-10,"2021-09-10-RAL-CHI","Flyers","Union","semi"
"161","NY","CAR","Empire","Flyers",16,19,2021-09-11,"2021-09-11-RAL-NY","Flyers","Empire","championship"
"159","SD","SLC","Growlers","Shred",22,24,2022-04-29,"2022-04-29-SLC-SD","Shred","Growlers","regular"
"160","CAR","ATL","Flyers","Hustle",16,14,2022-04-29,"2022-04-29-ATL-CAR","Flyers","Hustle","regular"
"152","ATL","TB","Hustle","Cannons",24,12,2022-04-30,"2022-04-30-TB-ATL","Hustle","Cannons","regular"
"153","LA","SLC","Aviators","Shred",22,25,2022-04-30,"2022-04-30-SLC-LA","Shred","Aviators","regular"
"154","DET","PIT","Mechanix","Thunderbirds",13,17,2022-04-30,"2022-04-30-PIT-DET","Thunderbirds","Mechanix","regular"
"155","BOS","PHI","Glory","Phoenix",25,24,2022-04-30,"2022-04-30-PHI-BOS","Glory","Phoenix","regular"
"156","DC","NY","Breeze","Empire",19,22,2022-04-30,"2022-04-30-NY-DC","Empire","Breeze","regular"
"157","TOR","MTL","Rush","Royal",19,26,2022-04-30,"2022-04-30-MTL-TOR","Royal","Rush","regular"
"158","DAL","ATX","Legion","Sol",17,20,2022-04-30,"2022-04-30-ATX-DAL","Sol","Legion","regular"
"150","POR","SEA","Nitro","Cascades",29,24,2022-05-01,"2022-05-01-SEA-POR","Nitro","Cascades","regular"
"151","CHI","PIT","Union","Thunderbirds",19,8,2022-05-01,"2022-05-01-PIT-CHI","Union","Thunderbirds","regular"
"149","OTT","BOS","Outlaws","Glory",21,19,2022-05-06,"2022-05-06-BOS-OTT","Outlaws","Glory","regular"
"141","OAK","SD","Spiders","Growlers",16,18,2022-05-07,"2022-05-07-SD-OAK","Growlers","Spiders","regular"
"142","MAD","PIT","Radicals","Thunderbirds",18,16,2022-05-07,"2022-05-07-PIT-MAD","Radicals","Thunderbirds","regular"
"143","NY","PHI","Empire","Phoenix",17,15,2022-05-07,"2022-05-07-PHI-NY","Empire","Phoenix","regular"
"144","IND","DET","AlleyCats","Mechanix",33,22,2022-05-07,"2022-05-07-DET-IND","AlleyCats","Mechanix","regular"
"145","SEA","COL","Cascades","Summit",16,19,2022-05-07,"2022-05-07-COL-SEA","Summit","Cascades","regular"
"146","MIN","CHI","Wind Chill","Union",21,24,2022-05-07,"2022-05-07-CHI-MIN","Union","Wind Chill","regular"
"147","TB","CAR","Cannons","Flyers",13,19,2022-05-07,"2022-05-07-CAR-TB","Flyers","Cannons","regular"
"148","MTL","BOS","Royal","Glory",21,17,2022-05-07,"2022-05-07-BOS-MTL","Royal","Glory","regular"
"140","POR","COL","Nitro","Summit",23,24,2022-05-08,"2022-05-08-COL-POR","Summit","Nitro","regular"
"137","SLC","SEA","Shred","Cascades",32,21,2022-05-13,"2022-05-13-SEA-SLC","Shred","Cascades","regular"
"138","PHI","MTL","Phoenix","Royal",17,18,2022-05-13,"2022-05-13-MTL-PHI","Royal","Phoenix","regular"
"139","ATX","DAL","Sol","Legion",24,17,2022-05-13,"2022-05-13-DAL-ATX","Sol","Legion","regular"
"130","CAR","TB","Flyers","Cannons",24,18,2022-05-14,"2022-05-14-TB-CAR","Flyers","Cannons","regular"
"131","TOR","OTT","Rush","Outlaws",29,26,2022-05-14,"2022-05-14-OTT-TOR","Rush","Outlaws","regular"
"132","BOS","NY","Glory","Empire",19,23,2022-05-14,"2022-05-14-NY-BOS","Empire","Glory","regular"
"133","DC","MTL","Breeze","Royal",27,17,2022-05-14,"2022-05-14-MTL-DC","Breeze","Royal","regular"
"134","DAL","MIN","Legion","Wind Chill",14,20,2022-05-14,"2022-05-14-MIN-DAL","Wind Chill","Legion","regular"
"135","IND","MAD","AlleyCats","Radicals",22,23,2022-05-14,"2022-05-14-MAD-IND","Radicals","AlleyCats","regular"
"136","SD","LA","Growlers","Aviators",22,17,2022-05-14,"2022-05-14-LA-SD","Growlers","Aviators","regular"
"127","BOS","TOR","Glory","Rush",23,13,2022-05-20,"2022-05-20-TOR-BOS","Glory","Rush","regular"
"128","MTL","PHI","Royal","Phoenix",13,19,2022-05-20,"2022-05-20-PHI-MTL","Phoenix","Royal","regular"
"129","CAR","ATX","Flyers","Sol",27,24,2022-05-20,"2022-05-20-ATX-CAR","Flyers","Sol","regular"
"120","NY","TOR","Empire","Rush",31,17,2022-05-21,"2022-05-21-TOR-NY","Empire","Rush","regular"
"121","SD","SEA","Growlers","Cascades",22,20,2022-05-21,"2022-05-21-SEA-SD","Growlers","Cascades","regular"
"122","OAK","POR","Spiders","Nitro",22,26,2022-05-21,"2022-05-21-POR-OAK","Nitro","Spiders","regular"
"123","OTT","PHI","Outlaws","Phoenix",22,23,2022-05-21,"2022-05-21-PHI-OTT","Phoenix","Outlaws","regular"
"124","DET","MAD","Mechanix","Radicals",18,27,2022-05-21,"2022-05-21-MAD-DET","Radicals","Mechanix","regular"
"125","PIT","IND","Thunderbirds","AlleyCats",16,20,2022-05-21,"2022-05-21-IND-PIT","AlleyCats","Thunderbirds","regular"
"126","ATL","ATX","Hustle","Sol",26,21,2022-05-21,"2022-05-21-ATX-ATL","Hustle","Sol","regular"
"119","LA","SEA","Aviators","Cascades",19,18,2022-05-22,"2022-05-22-SEA-LA","Aviators","Cascades","regular"
"118","MTL","NY","Royal","Empire",18,22,2022-05-27,"2022-05-27-NY-MTL","Empire","Royal","regular"
"111","COL","SLC","Summit","Shred",21,20,2022-05-28,"2022-05-28-SLC-COL","Summit","Shred","regular"
"112","SEA","POR","Cascades","Nitro",26,18,2022-05-28,"2022-05-28-POR-SEA","Cascades","Nitro","regular"
"113","TB","PIT","Cannons","Thunderbirds",19,24,2022-05-28,"2022-05-28-PIT-TB","Thunderbirds","Cannons","regular"
"114","OTT","NY","Outlaws","Empire",18,30,2022-05-28,"2022-05-28-NY-OTT","Empire","Outlaws","regular"
"115","MAD","MIN","Radicals","Wind Chill",16,19,2022-05-28,"2022-05-28-MIN-MAD","Wind Chill","Radicals","regular"
"116","DET","IND","Mechanix","AlleyCats",19,23,2022-05-28,"2022-05-28-IND-DET","AlleyCats","Mechanix","regular"
"117","TOR","DC","Rush","Breeze",26,27,2022-05-28,"2022-05-28-DC-TOR","Breeze","Rush","regular"
"110","OTT","MTL","Outlaws","Royal",21,24,2022-06-01,"2022-06-01-MTL-OTT","Royal","Outlaws","regular"
"106","SLC","OAK","Shred","Spiders",30,21,2022-06-03,"2022-06-03-OAK-SLC","Shred","Spiders","regular"
"107","PIT","MAD","Thunderbirds","Radicals",19,20,2022-06-03,"2022-06-03-MAD-PIT","Radicals","Thunderbirds","regular"
"108","DAL","CAR","Legion","Flyers",18,26,2022-06-03,"2022-06-03-CAR-DAL","Flyers","Legion","regular"
"109","DC","BOS","Breeze","Glory",25,20,2022-06-03,"2022-06-03-BOS-DC","Breeze","Glory","regular"
"98","COL","OAK","Summit","Spiders",22,16,2022-06-04,"2022-06-04-OAK-COL","Summit","Spiders","regular"
"99","TOR","NY","Rush","Empire",8,25,2022-06-04,"2022-06-04-NY-TOR","Empire","Rush","regular"
"100","POR","LA","Nitro","Aviators",20,21,2022-06-04,"2022-06-04-LA-POR","Aviators","Nitro","regular"
"101","MIN","IND","Wind Chill","AlleyCats",28,13,2022-06-04,"2022-06-04-IND-MIN","Wind Chill","AlleyCats","regular"
"102","DET","CHI","Mechanix","Union",20,28,2022-06-04,"2022-06-04-CHI-DET","Union","Mechanix","regular"
"103","ATX","CAR","Sol","Flyers",21,20,2022-06-04,"2022-06-04-CAR-ATX","Sol","Flyers","regular"
"104","PHI","BOS","Phoenix","Glory",24,22,2022-06-04,"2022-06-04-BOS-PHI","Phoenix","Glory","regular"
"105","TB","ATL","Cannons","Hustle",16,18,2022-06-04,"2022-06-04-ATL-TB","Hustle","Cannons","regular"
"97","SEA","LA","Cascades","Aviators",23,14,2022-06-05,"2022-06-05-LA-SEA","Cascades","Aviators","regular"
"93","LA","POR","Aviators","Nitro",17,16,2022-06-10,"2022-06-10-POR-LA","Aviators","Nitro","regular"
"94","CHI","MAD","Union","Radicals",22,21,2022-06-10,"2022-06-10-MAD-CHI","Union","Radicals","regular"
"95","NY","DC","Empire","Breeze",25,21,2022-06-10,"2022-06-10-DC-NY","Empire","Breeze","regular"
"96","SLC","COL","Shred","Summit",20,25,2022-06-10,"2022-06-10-COL-SLC","Summit","Shred","regular"
"86","MTL","TOR","Royal","Rush",20,21,2022-06-11,"2022-06-11-TOR-MTL","Rush","Royal","regular"
"87","ATL","TB","Hustle","Cannons",23,18,2022-06-11,"2022-06-11-TB-ATL","Hustle","Cannons","regular"
"88","SD","POR","Growlers","Nitro",20,18,2022-06-11,"2022-06-11-POR-SD","Growlers","Nitro","regular"
"89","MIN","PIT","Wind Chill","Thunderbirds",20,14,2022-06-11,"2022-06-11-PIT-MIN","Wind Chill","Thunderbirds","regular"
"90","IND","DET","AlleyCats","Mechanix",32,18,2022-06-11,"2022-06-11-DET-IND","AlleyCats","Mechanix","regular"
"91","CAR","DAL","Flyers","Legion",23,15,2022-06-11,"2022-06-11-DAL-CAR","Flyers","Legion","regular"
"92","OAK","COL","Spiders","Summit",24,29,2022-06-11,"2022-06-11-COL-OAK","Summit","Spiders","regular"
"81","PHI","TOR","Phoenix","Rush",18,14,2022-06-17,"2022-06-17-TOR-PHI","Phoenix","Rush","regular"
"82","OAK","SEA","Spiders","Cascades",20,19,2022-06-17,"2022-06-17-SEA-OAK","Spiders","Cascades","regular"
"83","BOS","OTT","Glory","Outlaws",19,18,2022-06-17,"2022-06-17-OTT-BOS","Glory","Outlaws","regular"
"84","ATL","CAR","Hustle","Flyers",18,22,2022-06-17,"2022-06-17-CAR-ATL","Flyers","Hustle","regular"
"85","CHI","ATX","Union","Sol",24,21,2022-06-17,"2022-06-17-ATX-CHI","Union","Sol","regular"
"75","DC","TOR","Breeze","Rush",26,16,2022-06-18,"2022-06-18-TOR-DC","Breeze","Rush","regular"
"76","COL","SEA","Summit","Cascades",22,14,2022-06-18,"2022-06-18-SEA-COL","Summit","Cascades","regular"
"77","LA","SD","Aviators","Growlers",19,20,2022-06-18,"2022-06-18-SD-LA","Growlers","Aviators","regular"
"78","NY","OTT","Empire","Outlaws",21,15,2022-06-18,"2022-06-18-OTT-NY","Empire","Outlaws","regular"
"79","PIT","DET","Thunderbirds","Mechanix",24,21,2022-06-18,"2022-06-18-DET-PIT","Thunderbirds","Mechanix","regular"
"80","MAD","ATX","Radicals","Sol",18,19,2022-06-18,"2022-06-18-ATX-MAD","Sol","Radicals","regular"
"74","SLC","SD","Shred","Growlers",23,18,2022-06-24,"2022-06-24-SD-SLC","Shred","Growlers","regular"
"67","COL","SD","Summit","Growlers",27,21,2022-06-25,"2022-06-25-SD-COL","Summit","Growlers","regular"
"68","SEA","OAK","Cascades","Spiders",17,22,2022-06-25,"2022-06-25-OAK-SEA","Spiders","Cascades","regular"
"69","MIN","MAD","Wind Chill","Radicals",22,11,2022-06-25,"2022-06-25-MAD-MIN","Wind Chill","Radicals","regular"
"70","ATX","DAL","Sol","Legion",26,20,2022-06-25,"2022-06-25-DAL-ATX","Sol","Legion","regular"
"71","IND","CHI","AlleyCats","Union",23,24,2022-06-25,"2022-06-25-CHI-IND","Union","AlleyCats","regular"
"72","TB","CAR","Cannons","Flyers",15,23,2022-06-25,"2022-06-25-CAR-TB","Flyers","Cannons","regular"
"73","TOR","BOS","Rush","Glory",25,23,2022-06-25,"2022-06-25-BOS-TOR","Rush","Glory","regular"
"66","POR","OAK","Nitro","Spiders",21,36,2022-06-26,"2022-06-26-OAK-POR","Spiders","Nitro","regular"
"64","NY","MTL","Empire","Royal",29,14,2022-07-01,"2022-07-01-MTL-NY","Empire","Royal","regular"
"65","CHI","MIN","Union","Wind Chill",22,25,2022-07-01,"2022-07-01-MIN-CHI","Wind Chill","Union","regular"
"56","OTT","TOR","Outlaws","Rush",20,21,2022-07-02,"2022-07-02-TOR-OTT","Rush","Outlaws","regular"
"57","IND","PIT","AlleyCats","Thunderbirds",28,26,2022-07-02,"2022-07-02-PIT-IND","AlleyCats","Thunderbirds","regular"
"58","BOS","MTL","Glory","Royal",23,16,2022-07-02,"2022-07-02-MTL-BOS","Glory","Royal","regular"
"59","DET","MIN","Mechanix","Wind Chill",19,33,2022-07-02,"2022-07-02-MIN-DET","Wind Chill","Mechanix","regular"
"60","COL","LA","Summit","Aviators",24,15,2022-07-02,"2022-07-02-LA-COL","Summit","Aviators","regular"
"61","PHI","DC","Phoenix","Breeze",21,22,2022-07-02,"2022-07-02-DC-PHI","Breeze","Phoenix","regular"
"62","DAL","ATX","Legion","Sol",16,26,2022-07-02,"2022-07-02-ATX-DAL","Sol","Legion","regular"
"63","CAR","ATL","Flyers","Hustle",18,16,2022-07-02,"2022-07-02-ATL-CAR","Flyers","Hustle","regular"
"55","MTL","OTT","Royal","Outlaws",20,23,2022-07-07,"2022-07-07-OTT-MTL","Outlaws","Royal","regular"
"52","SEA","SLC","Cascades","Shred",24,25,2022-07-08,"2022-07-08-SLC-SEA","Shred","Cascades","regular"
"53","DC","PHI","Breeze","Phoenix",25,24,2022-07-08,"2022-07-08-PHI-DC","Breeze","Phoenix","regular"
"54","DAL","ATL","Legion","Hustle",14,17,2022-07-08,"2022-07-08-ATL-DAL","Hustle","Legion","regular"
"46","CAR","TB","Flyers","Cannons",20,11,2022-07-09,"2022-07-09-TB-CAR","Flyers","Cannons","regular"
"47","POR","SLC","Nitro","Shred",14,28,2022-07-09,"2022-07-09-SLC-POR","Shred","Nitro","regular"
"48","CHI","IND","Union","AlleyCats",23,15,2022-07-09,"2022-07-09-IND-CHI","Union","AlleyCats","regular"
"49","PIT","DET","Thunderbirds","Mechanix",22,19,2022-07-09,"2022-07-09-DET-PIT","Thunderbirds","Mechanix","regular"
"50","NY","BOS","Empire","Glory",32,18,2022-07-09,"2022-07-09-BOS-NY","Empire","Glory","regular"
"51","ATX","ATL","Sol","Hustle",18,17,2022-07-09,"2022-07-09-ATL-ATX","Sol","Hustle","regular"
"45","MAD","MIN","Radicals","Wind Chill",21,18,2022-07-10,"2022-07-10-MIN-MAD","Radicals","Wind Chill","regular"
"42","MAD","IND","Radicals","AlleyCats",17,19,2022-07-15,"2022-07-15-IND-MAD","AlleyCats","Radicals","regular"
"43","MTL","DC","Royal","Breeze",14,24,2022-07-15,"2022-07-15-DC-MTL","Breeze","Royal","regular"
"44","SD","COL","Growlers","Summit",23,20,2022-07-15,"2022-07-15-COL-SD","Growlers","Summit","regular"
"33","OAK","SLC","Spiders","Shred",19,22,2022-07-16,"2022-07-16-SLC-OAK","Shred","Spiders","regular"
"34","TOR","PHI","Rush","Phoenix",23,25,2022-07-16,"2022-07-16-PHI-TOR","Phoenix","Rush","regular"
"35","DET","MAD","Mechanix","Radicals",18,25,2022-07-16,"2022-07-16-MAD-DET","Radicals","Mechanix","regular"
"36","OTT","DC","Outlaws","Breeze",17,24,2022-07-16,"2022-07-16-DC-OTT","Breeze","Outlaws","regular"
"37","ATX","DAL","Sol","Legion",26,22,2022-07-16,"2022-07-16-DAL-ATX","Sol","Legion","regular"
"38","LA","COL","Aviators","Summit",21,27,2022-07-16,"2022-07-16-COL-LA","Summit","Aviators","regular"
"39","MIN","CHI","Wind Chill","Union",25,27,2022-07-16,"2022-07-16-CHI-MIN","Union","Wind Chill","regular"
"40","PIT","CAR","Thunderbirds","Flyers",22,27,2022-07-16,"2022-07-16-CAR-PIT","Flyers","Thunderbirds","regular"
"41","TB","ATL","Cannons","Hustle",17,26,2022-07-16,"2022-07-16-ATL-TB","Hustle","Cannons","regular"
"30","PHI","NY","Phoenix","Empire",19,24,2022-07-22,"2022-07-22-NY-PHI","Empire","Phoenix","regular"
"31","SLC","LA","Shred","Aviators",19,16,2022-07-22,"2022-07-22-LA-SLC","Shred","Aviators","regular"
"32","ATL","DAL","Hustle","Legion",27,20,2022-07-22,"2022-07-22-DAL-ATL","Hustle","Legion","regular"
"24","SEA","SD","Cascades","Growlers",18,22,2022-07-23,"2022-07-23-SD-SEA","Growlers","Cascades","regular"
"25","IND","MIN","AlleyCats","Wind Chill",21,24,2022-07-23,"2022-07-23-MIN-IND","Wind Chill","AlleyCats","regular"
"26","OAK","LA","Spiders","Aviators",22,18,2022-07-23,"2022-07-23-LA-OAK","Spiders","Aviators","regular"
"27","BOS","DC","Glory","Breeze",21,23,2022-07-23,"2022-07-23-DC-BOS","Breeze","Glory","regular"
"28","TB","DAL","Cannons","Legion",17,15,2022-07-23,"2022-07-23-DAL-TB","Cannons","Legion","regular"
"29","PIT","CHI","Thunderbirds","Union",17,25,2022-07-23,"2022-07-23-CHI-PIT","Union","Thunderbirds","regular"
"23","POR","SD","Nitro","Growlers",18,23,2022-07-24,"2022-07-24-SD-POR","Growlers","Nitro","regular"
"18","ATX","TB","Sol","Cannons",30,10,2022-07-29,"2022-07-29-TB-ATX","Sol","Cannons","regular"
"19","SLC","POR","Shred","Nitro",32,16,2022-07-29,"2022-07-29-POR-SLC","Shred","Nitro","regular"
"20","DC","OTT","Breeze","Outlaws",24,17,2022-07-29,"2022-07-29-OTT-DC","Breeze","Outlaws","regular"
"21","LA","OAK","Aviators","Spiders",25,24,2022-07-29,"2022-07-29-OAK-LA","Aviators","Spiders","regular"
"22","MAD","CHI","Radicals","Union",15,21,2022-07-29,"2022-07-29-CHI-MAD","Union","Radicals","regular"
"12","DAL","TB","Legion","Cannons",24,16,2022-07-30,"2022-07-30-TB-DAL","Legion","Cannons","regular"
"13","COL","POR","Summit","Nitro",34,18,2022-07-30,"2022-07-30-POR-COL","Summit","Nitro","regular"
"14","PHI","OTT","Phoenix","Outlaws",25,19,2022-07-30,"2022-07-30-OTT-PHI","Phoenix","Outlaws","regular"
"15","SD","OAK","Growlers","Spiders",24,18,2022-07-30,"2022-07-30-OAK-SD","Growlers","Spiders","regular"
"16","ATL","IND","Hustle","AlleyCats",23,21,2022-07-30,"2022-07-30-IND-ATL","Hustle","AlleyCats","regular"
"17","CHI","DET","Union","Mechanix",33,18,2022-07-30,"2022-07-30-DET-CHI","Union","Mechanix","regular"
"11","MIN","DET","Wind Chill","Mechanix",28,9,2022-07-31,"2022-07-31-DET-MIN","Wind Chill","Mechanix","regular"
"8","SLC","SD","Shred","Growlers",19,16,2022-08-13,"2022-08-13-SD-SLC","Shred","Growlers","playoff"
"9","DC","PHI","Breeze","Phoenix",23,18,2022-08-13,"2022-08-13-PHI-DC","Breeze","Phoenix","playoff"
"10","MIN","IND","Wind Chill","AlleyCats",20,18,2022-08-13,"2022-08-13-IND-MIN","Wind Chill","AlleyCats","playoff"
"5","COL","SLC","Summit","Shred",26,21,2022-08-20,"2022-08-20-SLC-COL","Summit","Shred","playoff"
"6","NY","DC","Empire","Breeze",19,18,2022-08-20,"2022-08-20-DC-NY","Empire","Breeze","playoff"
"7","CAR","ATX","Flyers","Sol",22,20,2022-08-20,"2022-08-20-ATX-CAR","Flyers","Sol","playoff"
"4","CHI","MIN","Union","Wind Chill",21,16,2022-08-21,"2022-08-21-MIN-CHI","Union","Wind Chill","playoff"
"2","COL","CHI","Summit","Union",14,19,2022-08-26,"2022-08-26-CHI-COL","Union","Summit","semi"
"3","NY","CAR","Empire","Flyers",22,16,2022-08-26,"2022-08-26-CAR-NY","Empire","Flyers","semi"
"1","NY","CHI","Empire","Union",22,14,2022-08-27,"2022-08-27-CHI-NY","Empire","Union","championship"
